UTM_X,UTM_Y,sqft_lot,grade,condition,waterfront,view,age,bathrooms,sqft_living,log_price
546925.2930913655,5241401.496876354,14217,10,4,0,3,26,2.75,3580,5.778151250383644
567171.652161799,5274864.566786499,8715,8,4,0,0,39,2.25,2260,5.829303772831025
555498.0306843845,5285500.890304708,9610,11,3,1,4,26,2.75,3470,6.332438459915605
546816.9356179276,5264406.872067376,5096,7,5,0,0,66,1,960,5.579211780231499
549361.5900531636,5283878.309632016,1805,7,3,0,0,16,1.5,880,5.371067862271736
559839.792583829,5234749.981423344,8050,8,3,0,0,17,2.75,2400,5.514547752660286
547775.4284137656,5266859.789472305,4800,7,4,0,0,85,1.75,1320,5.601734148260105
558828.0357398662,5289957.486821751,9135,7,4,0,0,54,1.75,1970,5.662757831681574
561253.674867798,5287370.521122488,7210,7,4,0,0,46,2.5,3160,5.669781615208537
552918.5659296456,5272216.896154998,4200,7,4,0,0,111,1,1140,5.537819095073274
546163.7233680871,5280339.801411603,2500,8,3,0,0,13,2,1500,5.703291378118661
553758.4295408725,5246183.435906336,7081,7,3,0,0,38,2.25,1980,5.457881896733992
554691.1563766825,5267565.091184314,7200,7,4,0,2,66,1.75,1830,5.76715586608218
551175.8406490361,5247938.654302042,3451,8,4,0,0,37,1.5,1100,5.342422680822207
558914.822201223,5273974.964322358,6900,11,3,0,0,14,4,4690,6.288919605661727
560660.6234277771,5286719.612393608,7245,7,4,0,0,31,1.75,1530,5.643452676486188
563995.4001376942,5256089.072689938,9880,8,4,0,0,48,1.75,1880,5.52244423350632
548907.7921961658,5275382.873005975,7098,7,3,0,4,91,1,1450,5.9151359066220115
547128.2040824774,5290984.317492842,13000,7,4,0,0,53,1.75,2570,5.8020892578817325
547283.1893566626,5262598.989418588,6720,6,5,0,0,73,1,670,5.48422863769372
551816.3927468073,5243776.462957427,7650,7,5,0,0,49,1.5,1890,5.511883360978874
562595.482078277,5281138.095566226,10500,7,3,0,0,53,1.5,1680,5.720159303405957
548467.7778610034,5283103.869843816,6439,6,4,0,0,81,1,750,5.528916700277655
547977.3909145349,5242121.268233834,15344,8,3,0,0,47,1.75,1520,5.361727836017593
553075.992174932,5246499.547651537,9600,7,3,0,0,56,1,830,5.1303337684950066
545117.148178563,5270072.930757647,4830,9,3,0,3,87,1.5,2220,6.0417873189717515
556873.8066913143,5259739.012328497,11536,7,3,0,0,72,3,2240,5.509874285004719
563300.2482426761,5285347.272222894,4903,9,3,0,0,1,3.5,3660,5.908458209749847
564373.0170097573,5256026.51904678,9512,8,3,0,0,47,1.75,1970,5.569373909615046
545481.3795482357,5281201.363641391,5000,6,5,0,0,92,2,1080,5.662757831681574
551168.0828665454,5266088.277890762,4000,6,3,0,0,105,1,760,5.57978359661681
562008.5703693011,5265726.4422806725,7415,8,3,0,0,50,2.5,1940,5.627160952374775
547435.0339170401,5262444.618423668,6975,7,3,0,0,36,1.75,1570,5.55624217790006
553916.9024743858,5286152.891209663,8343,9,4,1,4,76,2.5,3490,6.224014811372864
545069.5258532902,5276229.960230414,5111,7,4,0,0,73,1.75,1130,5.752048447819439
544686.6981903511,5277171.741996215,5000,10,3,0,2,10,3.25,3160,5.980911937776844
562303.5734293521,5245011.83546522,7953,7,3,0,0,29,1.75,1690,5.414806279501013
551166.6729918397,5274824.312159056,1490,8,3,0,0,20,3.5,1560,5.795880017344075
558750.4548134309,5260413.305981822,11547,7,3,0,0,61,1.75,1740,5.389166084364533
549811.3771029497,5239691.420283483,7350,8,3,0,0,35,2.25,2110,5.4752352226041285
555350.8256910705,5261458.281234908,7426,7,5,0,0,64,3,2010,5.491361693834273
548765.1821874748,5283428.684510307,6774,6,4,0,0,88,1.5,1560,5.568201724066995
553926.7061009675,5285097.064865606,8400,9,3,0,1,87,2.75,4110,6.078819183098848
554997.8846191022,5290786.872164932,6195,6,3,0,0,67,1,1240,5.361727836017593
553256.9863855571,5284512.911473124,7961,8,3,0,0,46,2.5,2970,5.802773725291976
559841.9481631009,5241985.397213873,5805,8,3,0,0,15,2.5,1720,5.470851324526118
568558.3044475534,5246226.2309869835,5200,7,5,0,0,38,1,1670,5.450249108319361
548934.9514978081,5263168.292488496,6345,6,3,0,0,72,1,720,5.380211241711606
545627.7324936673,5281680.437818625,3880,7,4,0,0,71,1.75,1250,5.64711389807915
558343.6702652292,5285951.154039921,8301,7,3,0,0,48,1.75,1510,5.563481085394411
566067.0375521395,5272873.442069741,7371,7,3,0,0,58,1.75,1830,5.736356656918396
541836.0396140374,5245086.271366229,12669,7,4,0,3,50,1.75,2000,5.56466606425209
561984.5093964123,5267993.619249351,8149,8,4,0,0,40,2.25,2650,5.8228216453031045
545102.7598344852,5281631.883534563,5000,8,4,0,0,78,1,1160,5.690196080028514
559614.378859367,5256943.160963622,5453,7,3,0,0,13,2.75,1800,5.537189226243645
549523.5561571441,5282479.2306315005,6663,8,4,0,0,38,3.75,3810,5.876217840591642
569772.7191364814,5264713.587478156,705,7,3,0,0,6,2.25,1240,5.498310553789601
546389.9126915945,5261302.581297375,6200,8,5,0,2,61,1.5,1880,5.832508912706237
547776.6958114447,5275884.757043792,2800,10,3,0,0,41,4,2710,6.079181246047625
551666.9540293146,5286165.778818632,6417,7,3,0,0,62,1.5,1720,5.556302500767287
555941.9090965708,5262653.160744673,5650,6,5,0,0,72,1,950,5.4623979978989565
560210.6657655064,5272209.820845401,13224,10,3,0,0,25,3.5,3820,6.093421685162235
550440.2711480504,5280608.722084936,3000,8,3,0,0,14,3.25,2110,5.900913067737669
554212.1653418029,5246109.802297863,7150,7,3,0,0,52,2.75,2440,5.431363764158987
565582.9985664289,5269122.197305006,13286,8,4,0,0,51,1.75,2140,5.7615519885641815
552692.4591760521,5272281.536672679,1029,8,3,0,0,8,2.5,1050,5.522298139921718
551111.8796042806,5289584.24633705,6992,7,5,0,0,63,1,1660,5.6148972160331345
545747.2249227678,5276024.068088836,3584,7,3,0,0,63,1.75,2140,5.832508912706237
560766.8002760072,5262101.098679881,7880,7,3,0,0,34,2.75,1400,5.492760389026838
556562.1628604113,5284055.093001155,17859,9,5,0,1,36,2,2420,5.9003671286564705
549762.0380887651,5263297.529689429,9448,7,4,0,0,49,1.5,2500,5.518513939877887
561724.7798417525,5285374.775386715,5372,8,3,0,0,28,2.5,1800,5.619093330626742
553225.0874520586,5287991.585484323,9000,9,3,0,2,45,1.75,3860,5.944482672150168
562167.2319278299,5264961.2037947485,8792,7,5,0,0,46,1,1270,5.565257343420214
556553.265224192,5261725.414056256,5650,7,3,0,0,87,1,1200,5.517195897949974
558723.7970347503,5285443.692051481,6435,7,3,0,0,43,1.75,1640,5.6180480967120925
546991.2085470195,5280124.135042698,1329,8,3,0,0,8,2.5,1320,5.628388930050312
545932.1275764497,5281149.333396539,5422,7,4,0,0,107,1,1660,5.816241299991783
551817.3913886925,5269239.412978755,4240,7,4,0,0,89,1.75,1680,5.732393759822968
548566.1002573075,5280314.904552039,2500,7,5,0,0,89,2.75,1960,5.7774268223893115
547092.3447911517,5276901.722756411,5001,7,3,0,0,68,2,1820,5.848189116991398
552881.7543312433,5267981.895826799,2377,8,3,0,0,7,2.25,1970,5.6180480967120925
553731.5849686239,5265555.56097289,3920,8,3,0,0,5,2.5,2080,5.6517624473801105
552004.793238832,5281934.0443708105,3800,8,3,0,0,86,1.5,2240,5.707570176097937
556301.8674092948,5287687.17073528,15000,7,3,0,0,37,2.25,1820,5.681241237375588
558401.6599585268,5265166.891213446,13238,8,5,0,0,43,3.25,3160,6.096910013008056
565481.6982819465,5258006.122613092,11200,8,4,0,0,43,2.25,2660,5.628388930050312
555204.0907871942,5261045.657595569,5000,7,3,0,0,66,1,860,5.301003937213306
545839.2340960104,5264299.095514757,5500,7,3,0,0,56,2.25,2240,5.681241237375588
564503.1579923789,5271544.355176971,7638,7,5,0,0,49,1,1060,5.623249290397901
562925.7309417176,5285298.741453633,10194,11,3,0,0,9,3.75,4570,6.015778756389041
549008.9870340511,5281207.793649149,1102,8,3,0,0,5,3.5,1590,5.71474876072506
561842.5348632814,5267191.8432245515,10081,7,4,0,0,54,2.5,2360,5.720159303405957
547994.3631066077,5276820.170616088,4500,8,4,0,0,89,2.25,1620,5.903089986991944
562636.1212702999,5256307.7985980045,7000,7,3,0,0,40,1.75,1210,5.477121254719663
559183.5231619204,5284492.461349859,15990,7,3,0,0,54,3,3840,5.7596678446896306
549927.8863216203,5252662.554310525,16197,9,3,0,0,50,2.25,3133,5.835690571492425
554069.3308224337,5245219.35012605,10950,7,4,0,0,56,2.25,1900,5.4623979978989565
553002.519576314,5271250.684629836,1270,7,3,0,0,6,1.5,820,5.562292864456475
549238.8953206076,5262837.412355327,1493,8,3,0,0,1,1.75,1290,5.3798491787628295
569081.9675296483,5284846.277540874,18935,11,3,0,0,25,2.5,2980,5.913813852383717
568845.8724938852,5279441.386973988,5376,9,3,0,0,11,2.5,2550,5.851869600729766
561039.3778791424,5250377.991928343,8134,7,3,0,0,24,2.5,1550,5.4281347940287885
551109.6457187138,5264164.963726996,6000,8,3,0,0,9,2.5,2760,5.477121254719663
565341.4911979072,5283924.888465467,7675,9,3,0,0,11,2.5,2940,5.926856708949693
557208.0651429337,5287029.129253407,7200,7,4,0,0,38,1.75,1320,5.5230958382525674
544161.5640480298,5277089.934114649,6300,8,5,0,2,78,1.75,2010,5.987666264926275
560885.4272460573,5257934.319082671,4692,7,3,0,0,27,1.75,1460,5.38738982633873
554120.3618837064,5280408.388853781,5300,7,5,0,0,66,3.5,3000,5.880813592280791
562013.8768705424,5265226.33078249,7700,7,4,0,0,48,1.75,1410,5.60151678365001
548397.4700425306,5282536.434216453,5534,7,4,0,0,100,1.5,2320,5.676693609624866
548018.3490715441,5283011.221661462,7015,7,4,0,0,90,1,1380,5.61066016308988
553923.2711146387,5269247.37210712,8125,10,5,0,3,93,3.5,4440,6.352182518111363
559208.8153987261,5237310.99972455,17842,7,4,0,0,42,2.25,2400,5.439332693830263
569629.1839636455,5270436.191957136,12384,8,5,0,2,45,2.25,3720,5.942008053022313
547322.4523146221,5276314.516545229,3600,7,3,0,0,115,2,1400,5.685741738602264
552364.9597208875,5266888.01320799,5310,7,4,0,0,71,3,2510,5.643452676486188
547670.7142379109,5279651.7347038835,1540,8,3,0,0,10,2.25,1450,5.6674529528899535
559796.7576559467,5283220.50595526,13300,6,3,0,0,94,1,1430,5.628388930050312
564132.0328152023,5271106.777082931,14766,8,3,0,0,52,1.75,1590,5.574031267727719
553101.1759014734,5285145.033272428,2622,7,5,0,0,59,1.75,1200,5.48572142648158
561853.2143607475,5280352.095972703,12632,7,4,0,0,63,1.5,1750,5.676693609624866
562024.2917267887,5271328.516311401,16200,8,3,0,0,57,1.75,2210,5.795880017344075
552019.7931028965,5246401.194146876,9827,7,3,0,0,49,1,1110,5.336459733848529
555809.5554817023,5260740.192990242,6407,6,3,0,0,72,1,760,5.417621137863894
551725.4171802241,5245531.693665204,9450,7,4,0,0,55,1,1540,5.356981400993131
552083.9733055899,5273076.323849806,4250,6,5,0,0,67,1,950,5.671172842715083
569622.4065298155,5289821.372901194,10384,7,2,0,0,39,2.5,1510,5.3979400086720375
552976.2601978988,5274140.25749852,5400,6,3,0,0,65,1,650,5.469822015978163
546229.5481978972,5262534.9959948715,8060,7,4,0,0,65,1.5,1160,5.562292864456475
549378.1106994484,5281933.37213913,4000,7,5,0,0,63,1.75,1990,5.795880017344075
557845.1740048222,5283289.673757412,17802,9,3,0,2,34,2.75,2900,5.966845423654917
553722.3880051876,5266555.787244181,5500,7,3,0,0,54,1,1020,5.2552725051033065
552980.300817986,5273695.7069827225,4440,7,3,0,0,86,1,1320,5.588271706842329
561073.3330896603,5261593.012493803,7203,7,3,0,0,25,1.75,1460,5.550228353055094
547362.5544427427,5280616.190177481,3750,7,3,0,0,111,1,910,5.6180480967120925
550051.1959905064,5282205.881277987,5130,7,5,0,0,100,2,1560,5.739572344450092
559670.7725701883,5251397.572966479,8400,7,3,0,0,53,2,2130,5.3979400086720375
551131.2763376157,5244381.744841929,7540,6,4,1,4,110,1,720,5.7558748556724915
565468.6533043558,5259173.035813696,9400,9,3,0,0,1,2.75,3510,5.819511033198438
564464.7410335509,5247669.281764756,2258,7,3,0,0,34,2.5,1660,5.204119982655925
547701.0085248803,5266759.151742488,5750,7,3,0,0,101,2.5,2210,5.629409599102719
563792.8196242754,5260843.990753269,9825,8,3,0,0,15,2.5,2110,5.623249290397901
552764.3077720009,5272648.969704054,4500,7,5,0,0,67,1.5,990,5.624797578960761
560335.5003475159,5289139.333604999,10603,9,3,0,0,14,2.5,2800,5.740362689494244
561527.7865625933,5282727.278224674,7256,9,3,0,0,1,2.5,2610,5.877918189452821
548330.8423859753,5281524.443576953,1500,8,3,0,0,7,1.75,1460,5.795880017344075
549106.5480706132,5278541.096157781,1325,8,3,0,0,10,3.25,1300,5.732313327471243
548627.6864637444,5281927.047221533,7650,9,3,0,0,7,3,3330,6.080987046910887
554107.751958213,5265570.146211874,8778,7,3,0,0,63,1,1550,5.47567118832443
551595.0282952886,5251776.722113976,7515,6,4,0,0,60,1,1010,5.394451680826216
563215.5342900318,5244488.069213831,6054,9,3,0,0,10,2.5,3040,5.6127838567197355
561591.2941389617,5248116.390013614,6600,7,3,0,0,17,2,1760,5.4623979978989565
553071.6153242604,5280165.314962604,4750,7,4,0,0,95,1.75,2240,5.802773725291976
551583.6190175503,5270159.8511487255,1858,7,3,0,0,10,1.5,830,5.524396122103842
550290.9765331179,5254299.4475204805,10000,7,3,0,0,62,1,1210,5.346744054604849
544975.089157047,5278729.994995611,4323,6,3,0,0,73,1,720,5.607455023214668
553334.0036924614,5267885.977514797,3000,7,3,0,0,17,3,1810,5.558708570533166
553785.905868771,5275981.603020763,5400,8,5,0,0,103,1.75,1670,5.993436230497612
552433.235410442,5242370.434602698,8284,7,3,0,0,47,1,1300,5.22936182573706
562426.9395904106,5261785.133815894,3149,8,3,0,0,2,3,2630,5.623249290397901
554733.6164154647,5279058.116370709,5572,9,3,0,4,76,2.75,2380,6.064457989226918
545019.1926443585,5282731.580769357,4650,7,3,0,1,64,1.75,2120,5.764922984649888
555659.1344899178,5260716.53154712,7200,6,4,0,0,64,2,1910,5.361727836017593
552858.260647515,5287110.153823367,8576,6,5,0,0,63,1,1030,5.498310553789601
557072.2673676354,5270266.52323661,10245,7,3,0,0,58,1.75,1940,5.812913356642856
551965.3858055958,5235442.247883642,8638,8,3,0,0,21,2.5,1720,5.301029995663981
552243.2985385432,5280446.801127952,3560,7,5,0,0,98,2.75,2580,5.97208707282276
549391.2954948115,5289202.549165016,7875,7,4,0,0,60,2.5,2180,5.628388930050312
549362.6286304959,5283756.056244926,1140,8,3,0,0,6,2.75,1370,5.568143031657702
553184.011758465,5284289.94544638,7740,6,4,0,0,68,1,1350,5.547774705387822
548306.7072798648,5257183.578542446,6654,7,4,0,0,62,1.75,1940,5.555094448578319
561137.3724635035,5262671.811821047,4506,9,3,0,0,10,2.5,2600,5.70926996097583
567277.2753628241,5245989.139925825,9600,7,4,0,0,47,1.5,1090,5.301029995663981
547338.23211375,5265100.159611496,5200,6,4,0,2,73,1,710,5.505149978319906
566165.9732863365,5277398.439046728,11454,9,3,0,0,27,3.5,2720,5.869231719730976
546959.5084679422,5284047.349202168,8040,8,4,0,0,65,1.5,2440,5.928907690243952
550613.1789217046,5251912.65815654,6719,6,3,0,0,62,1,1220,5.292256071356476
557085.4856710365,5261208.196460397,6050,7,4,0,0,71,2,1890,5.53141504551013
554364.9648494849,5254069.052451306,8737,7,3,0,0,49,1.75,1350,5.44870631990508
552549.0674331819,5279838.242645033,2750,6,4,0,0,89,1.75,2040,5.727541257028556
546911.48187926,5280701.4515615655,1621,8,3,0,0,8,2.25,1380,5.676693609624866
569385.3097228262,5246536.031192678,4875,6,5,0,0,46,1,1280,5.2552725051033065
552740.3936014585,5283574.5508262105,9000,8,3,0,0,18,3.5,2720,5.850676861358595
559517.695998579,5281161.357366508,5002,9,4,0,0,20,2.75,2290,6.027349607774757
565110.6387918262,5264259.663725096,10369,11,3,0,0,10,5.25,6110,6.12057393120585
565293.3901444979,5254614.006742793,9760,8,4,0,0,37,1.75,2000,5.505149978319906
559165.1783806564,5286292.919617942,7573,7,3,0,2,32,2.25,1630,5.690196080028514
545902.6319539474,5265811.139766607,4500,6,3,0,0,76,1,840,5.576916955965207
547612.2688807577,5268414.474526191,5610,6,3,0,0,93,1,830,5.439332693830263
566421.9436432731,5274711.475403231,6500,7,4,0,0,49,1.75,1260,5.5910646070264995
556823.0575629475,5288059.047264375,9998,7,3,0,0,57,1.75,1460,5.649334858712142
562093.7861471107,5243420.24900103,4772,9,3,0,0,1,2.5,2708,5.640433731524007
546552.3236189364,5269272.850613946,5000,7,3,0,0,86,1,1590,5.714329759745233
552992.5221094316,5272350.943540141,5000,9,4,0,0,107,1.75,2920,5.91539983521227
569519.5452713046,5267011.405360179,5680,9,3,0,1,2,3.5,3930,5.918528335883243
560298.733623941,5263674.547599717,6168,8,3,0,0,8,2.5,2430,5.701136066092526
563725.7307116112,5260087.4525190145,4500,7,3,0,0,6,2.5,2340,5.632457292184724
563770.6317582472,5290320.960290217,3074,7,3,0,0,12,2.5,1800,5.650307523131937
552041.7127450897,5235365.122913873,7270,8,3,0,0,22,2.5,2400,5.52244423350632
547673.6887569575,5288432.373070684,15151,8,4,0,0,34,2.5,3570,5.970811610872518
550093.1648789252,5286040.839655461,6648,7,3,0,0,25,2.25,2050,5.7283537820212285
568152.183117532,5274553.610370105,7227,9,3,0,1,38,1.5,2240,5.845098040014257
562859.6243138358,5242450.306252742,6278,9,3,0,0,13,3,2500,5.596597095626461
551414.9173371445,5246495.9007216655,18958,7,3,0,0,32,2,1550,5.4623979978989565
547027.8927757096,5266253.547510407,2031,8,3,0,0,9,3.25,1570,5.544005997849434
548704.3115596519,5281738.738851473,4080,7,4,0,0,86,1,1100,5.632204133050827
565063.5026593641,5254944.894571158,8476,7,4,0,0,32,2.5,1750,5.525044807036846
551898.3343046835,5260115.141700939,7137,5,3,0,0,83,1.75,1520,5.297760511099134
549067.9956173198,5283108.906357125,1102,8,3,0,0,6,2.5,1440,5.574031267727719
548925.7984856461,5282174.071696046,2550,7,3,0,0,31,1.5,1450,5.653212513775344
548373.91588342,5267275.94836819,7268,8,3,0,0,7,3.75,2380,5.7363965022766426
559366.8303347199,5273868.401729175,8570,7,5,0,0,38,2.25,1560,6.041392685158225
565359.4865354605,5282324.489968669,7769,9,3,0,0,14,3.5,3780,5.893206753059848
546479.6843332457,5268949.9540796075,5821,7,4,0,0,99,2,2220,5.785329835010767
548114.8015364213,5280422.300617274,5000,7,3,0,2,103,1,1040,5.778151250383644
562291.826774871,5260327.658774143,5200,5,4,0,0,63,1,740,5.330007700872759
559233.0210737365,5286993.863793279,9600,9,3,0,0,1,2.75,4450,5.927344694757926
567830.9180566734,5276328.30122345,9563,8,4,0,0,42,1.75,2750,5.8750612633917
566109.5879314636,5255790.206408972,9292,8,3,0,0,36,2.5,2870,5.600972895686748
559986.8210576379,5286612.574486194,7275,7,3,0,0,50,2,1180,5.518513939877887
556039.5470883714,5260320.037958754,13000,7,3,0,0,54,2.25,2350,5.443347490595675
554216.9313030224,5237385.240586912,4400,8,3,0,0,8,2.5,2495,5.440909082065217
547289.0312457129,5280426.643272666,5000,7,4,0,0,26,1.75,1530,5.760610938397704
549386.6212549068,5236253.639462622,5171,8,3,0,0,12,2.5,1690,5.443262987458695
549113.8617200856,5277674.216134294,3000,6,3,0,0,114,1,1220,5.57978359661681
550873.9081467986,5256638.475592262,8584,7,5,0,0,78,2.5,1760,5.462323113084234
552469.3863934018,5280348.803125308,4054,7,5,0,0,89,2,1490,5.7831886910752575
562228.7597904946,5244944.35661387,7532,7,3,0,0,28,1.75,1700,5.4065401804339555
544995.5263397091,5276084.899756677,6117,8,3,0,2,75,1.75,1790,5.897627091290442
550218.6423542371,5280195.560013766,4050,7,3,0,0,106,1,1710,5.7923916894982534
545092.0687443344,5283010.010887286,7276,7,4,0,4,87,1.75,1650,5.854306041801081
547929.93397286,5284633.238739795,9973,8,4,0,0,50,2.5,2460,5.8061799739838875
559633.7092930218,5255042.763726255,4984,9,3,0,0,9,2.5,2810,5.681195996010693
553370.0072647978,5288537.549017381,11535,8,3,0,1,63,2.5,2850,5.954242509439325
547488.5700118301,5265123.607868607,6396,6,4,0,0,70,1.75,1580,5.555094448578319
565274.0875797092,5283246.098241571,6030,7,4,0,0,46,1.75,1320,5.612730890748342
552235.8802508811,5272899.848620637,3600,8,3,0,0,0,2,1380,5.544068044350276
559882.0883309568,5282221.028146269,7947,10,3,0,0,14,3.25,3370,6.027349607774757
561797.9260719866,5271403.918447766,11130,8,5,0,0,53,2.5,1780,5.903361336255318
558735.3911520801,5276863.027409749,14990,9,4,0,0,51,3,3850,6.146128035678238
561495.481720318,5257251.581179026,7920,7,3,0,0,52,1.75,1400,5.414889821769599
552673.5776323824,5274370.922346922,1161,8,3,0,0,7,2.5,1580,5.720159303405957
557512.9293588881,5286531.964126763,7373,7,4,0,0,36,1.75,1260,5.607455023214668
553639.9007446625,5267344.164348463,3300,9,3,0,0,1,2.5,2010,5.8055008581584
552747.0506507291,5282841.031867593,10585,6,3,0,0,86,1,950,5.576341350205793
553393.5405392812,5253093.181873327,7900,7,4,0,0,29,2.25,2000,5.518513939877887
563330.460649189,5261805.958401906,8636,7,5,0,0,47,2,1250,5.505149978319906
561158.5397040675,5253424.62282357,6825,8,3,0,0,21,2.5,2100,5.484299839346786
561009.6672708213,5282043.795425093,7287,7,4,0,0,50,1.5,1300,5.7558748556724915
548056.9933102563,5278332.272391368,3300,7,4,0,0,106,1,880,5.662757831681574
553406.9914329437,5268131.165527448,6000,7,3,0,3,31,2,1770,5.6268534146667255
548920.9345682898,5282751.995649173,3192,7,3,0,0,24,3,2400,5.7558748556724915
565693.4860052315,5272669.149351631,7875,7,3,0,0,59,1.5,1620,5.628388930050312
547094.4119463102,5276646.104689351,4000,8,3,0,2,36,1.75,2050,5.9164539485499255
546351.3987329075,5266159.226836486,1325,7,3,0,0,10,1.5,830,5.433153546488687
549696.7005541264,5279779.834128698,3600,7,4,0,0,90,1,1410,5.880813592280791
559982.2273746531,5287057.13295732,8400,7,3,0,0,37,1.75,2410,5.635483746814912
557329.1309759292,5289953.590922118,5788,9,3,0,0,14,2.5,2830,5.770852011642144
545399.1249482564,5282123.23234765,1475,8,3,0,0,15,2.5,1220,5.696356388733332
565327.2750625445,5258337.843528975,10164,6,4,0,0,51,1.75,1260,5.361727836017593
558354.6130266413,5284861.987622339,10695,8,3,0,2,40,1.75,1640,5.703291378118661
553806.8450355115,5281839.294113683,10900,7,3,0,0,80,1.75,2320,5.867762024650201
546475.5057314497,5240942.259606397,7200,8,4,0,0,38,2.75,2330,5.4769764657595275
549918.8043386651,5288873.61908053,7931,7,4,0,0,32,3,1980,5.596597095626461
553579.5485633671,5265720.883384558,7140,7,3,0,0,26,1,1070,5.515211304327802
547527.474483174,5260333.652690059,14242,8,4,0,1,57,2.5,1960,5.778151250383644
552153.5620491743,5273699.366091923,7500,7,3,0,0,37,4.5,4000,5.868644438394826
554930.957094038,5289941.494857766,11575,8,3,0,3,58,2.5,2690,5.812913356642856
550585.2667879291,5281199.062059094,1800,7,3,0,0,12,3,1520,5.778151250383644
566010.7272315976,5277841.285317061,6975,8,3,0,0,40,1.75,1720,5.763427993562937
547469.6017274302,5276693.60909767,2640,8,3,0,0,101,2,1750,5.907545713283594
563696.4576237991,5269679.286194036,8640,7,3,0,0,60,2,1700,5.698970004336019
555400.5528005403,5279986.960849729,10800,10,3,0,0,69,2.5,3240,6.108903127667313
561150.9616116878,5261371.528508155,7200,7,4,0,0,49,3,1880,5.513217600067939
559794.2291386299,5290745.432607766,15743,7,3,0,0,53,2.25,1970,5.607455023214668
555132.1285440885,5260689.314661853,9702,7,5,0,0,53,1.75,2180,5.560504415195057
551016.1660106926,5283414.665341118,5413,7,3,0,0,69,1.5,1130,5.623249290397901
546820.7595876906,5282645.781676574,1658,8,3,0,0,17,2.5,1810,5.652246341003323
551789.0677397988,5280876.214941844,5355,7,4,0,0,86,1,1750,5.84997191232885
549209.1946346656,5239386.2832105355,7350,9,3,0,0,26,2.5,2460,5.5409548089261325
560140.3098450417,5271742.269577218,8234,10,3,0,0,1,3.75,3320,6.230446366697337
545276.2872305864,5278621.185027477,5100,7,3,0,0,7,2.5,2030,5.77451696572855
559582.270981757,5282184.602452988,6256,7,3,0,0,55,2.25,1990,5.7923916894982534
561920.2425733205,5266959.254298318,10466,7,5,0,0,56,1.75,1150,5.66698571832966
547066.1841805031,5280135.855783456,5000,7,4,0,0,69,2.75,2610,5.783903579272735
550234.5461652486,5243251.499364908,12750,8,3,0,0,47,2.5,3090,5.5853479110945905
569552.533835131,5270557.545307215,10536,8,3,0,0,36,2.25,2620,5.848189116991398
558933.1821386662,5264705.408169311,14353,12,3,0,2,19,3.5,4200,6.164352855784437
550148.946175276,5288264.286979828,8336,7,5,0,0,51,2,1370,5.569958818096594
545369.2957688713,5276321.203571484,5607,9,5,0,0,67,3.5,2730,6.012837224705172
566364.5119519829,5266541.223251317,12305,10,3,0,2,21,3.5,4270,6.06295783408451
553317.1995843004,5286125.123544995,8162,6,3,0,0,66,1,1370,5.544068044350276
562915.5699082972,5244284.792680705,7225,7,4,0,0,30,2.25,2000,5.523746466811565
558294.9885877095,5260764.420145069,3000,7,3,0,0,13,2.5,1950,5.47567118832443
561642.5837369134,5286051.928908601,8000,7,4,0,0,38,2.5,1960,5.60422605308447
559356.6421255431,5274868.639250844,10320,11,3,0,0,7,5.5,5060,6.332438459915605
560589.2372220692,5286374.296782248,6900,7,3,0,0,38,1,1270,5.5797264488462295
548219.3197912283,5276866.487348512,2600,8,5,0,0,90,2.5,2520,6.051152522447381
555024.5008501525,5264122.695275803,4290,7,4,0,0,58,3,3560,5.638489256954637
558532.6035647424,5259599.756453568,9535,7,3,0,0,39,1.75,1890,5.537189226243645
547868.3231600639,5264704.359702428,1312,7,3,0,0,11,1.5,1120,5.332438459915605
550847.8543577762,5259639.119755267,7158,6,5,0,0,71,1,810,5.313867220369153
548057.0273162115,5241621.789400436,9600,7,4,0,0,52,2.25,2200,5.428863408299256
565968.9538461781,5254888.322595298,7700,8,3,0,0,36,2.25,1950,5.484299839346786
547499.0057253202,5291454.166256066,7200,9,3,0,0,7,2.5,3040,5.845098040014257
553045.059494195,5241553.4713776475,11100,7,3,0,0,59,1.5,1460,5.315970345456917
552481.5722709701,5287306.8040101975,8180,7,3,0,0,68,1,890,5.439963935920905
551785.6038394017,5281265.201082248,3060,8,3,0,0,85,2.5,2300,5.842609239610562
552535.8428030891,5239337.20599944,7956,7,3,0,0,35,3,2180,5.371067862271736
560728.6298521174,5273004.3509141775,8680,8,4,0,0,56,2.25,1960,5.859138297294531
547403.4455755326,5275592.729430674,3600,9,4,0,3,18,2.5,3200,6.159867847092567
550811.0702102759,5263873.385892082,4320,7,3,0,0,90,1,860,5.3979400086720375
552198.3989743738,5243290.818197434,9635,7,3,0,0,49,2,1560,5.416224317098568
551104.4189852747,5247471.23818821,5375,7,3,0,0,30,1.75,1250,5.452553063228925
564707.4181451327,5259875.924136308,9910,8,3,0,0,12,2.5,2790,5.714329759745233
560486.5443029229,5274602.384829601,7809,10,3,0,0,20,3.5,2820,6.161368002234975
547670.2589311795,5279707.304092057,5000,8,3,0,0,46,3.75,2770,5.949390006644912
546094.50754825,5270102.797599991,1904,8,3,0,0,12,2.5,1710,5.7626785637274365
551925.7391606207,5273964.083701324,1286,8,3,0,0,9,1.5,1340,5.686189234244024
549226.5444382218,5264304.406908408,3840,7,3,0,0,18,2.75,1930,5.515873843711679
